5.000000e-05 -1.537347e-05 4.578945e-08
7.500000e-05 -1.957670e-05 5.974687e-08
1.000000e-04 -2.240224e-05 8.690498e-08
1.250000e-04 -2.403366e-05 4.607287e-08
1.500000e-04 -2.428848e-05 7.734603e-08
1.750000e-04 -2.386392e-05 1.111801e-07
2.000000e-04 -2.252480e-05 1.997457e-07
2.250000e-04 -2.013614e-05 1.660908e-07
2.500000e-04 -1.716593e-05 1.729639e-07
2.750000e-04 -1.299147e-05 1.659533e-07
3.000000e-04 -8.491898e-06 9.515263e-08
3.250000e-04 -3.492367e-06 2.663176e-07
