56.639	0.009	13819.07692	3454.76923	10.96874	1.33485
56.574	0.009	9217.38462	2304.34615	6.09704	0.54688
56.511	0.009	7052.76923	1763.19231	7.14606	0.77199
56.453	0.009	4373.38462	1093.34615	4.95196	0.94508
56.395	0.009	3421.38462	855.34615	5.22909	0.40892
56.337	0.009	3420.30769	855.07692	4.81424	0.66014

